gene_id,domain
gene18613,zf-C2H2_11
G3459,zf-C2H2_11
gene19573,zf-C2H2_11
gene22949,zf-C2H2_11
gene24026,zf-C2H2_11
ENSSTOG00000033648,zf-C2H2_11
gene22571,zf-C2H2_11
gene24558,zf-C2H2_11
gene20864,zf-C2H2_11
gene25118,zf-C2H2_11
gene22944,zf-C2H2_11
gene20908,zf-C2H2_11
gene15731,zf-C2H2_11
gene15732,zf-C2H2_11
G1617,zf-C2H2_11
gene18538,zf-C2H2_2
gene25990,zf-C2H2_3
gene17999,zf-C2H2_4
gene22952,zf-C2H2_4
gene25048,zf-C2H2_4
gene18001,zf-C2H2_4
gene18538,zf-C2H2_4
gene17991,zf-C2H2_4
gene21801,zf-C2H2_4
gene16630,zf-C2H2_4
gene7625,zf-C2H2_4
gene24023,zf-C2H2_4
gene24028,zf-C2H2_4
gene17992,zf-C2H2_4
gene23820,zf-C2H2_4
gene26188,zf-C2H2_4
gene24025,zf-C2H2_4
gene18617,zf-C2H2_4
gene22946,zf-C2H2_4
gene18010,zf-C2H2_4
gene17998,zf-C2H2_4
gene24796,zf-C2H2_4
gene15730,zf-C2H2_4
gene18537,zf-C2H2_4
gene7384,zf-C2H2_4
ENSSTOG00000032983,zf-C2H2_4
gene24881,zf-C2H2_4
gene22670,zf-C2H2_4
gene22953,zf-C2H2_4
gene18615,zf-C2H2_4
gene18613,zf-C2H2_4
gene18534,zf-C2H2_4
gene15727,zf-C2H2_4
gene18614,zf-C2H2_4
gene17997,zf-C2H2_4
gene18002,zf-C2H2_4
gene22466,zf-C2H2_4
gene22577,zf-C2H2_4
gene17352,zf-C2H2_4
gene18000,zf-C2H2_4
gene3499,zf-C2H2_4
gene24719,zf-C2H2_4
gene17328,zf-C2H2_4
gene15733,zf-C2H2_4
gene23746,zf-C2H2_4
gene24416,zf-C2H2_4
gene22258,zf-C2H2_4
gene22962,zf-C2H2_4
G9075,zf-C2H2_4
gene24422,zf-C2H2_4
gene24424,zf-C2H2_4
gene22944,zf-C2H2_4
gene25952,zf-C2H2_4
gene24371,zf-C2H2_4
gene16897,zf-C2H2_4
gene15613,zf-C2H2_4
gene18003,zf-C2H2_4
gene18007,zf-C2H2_4
gene18616,zf-C2H2_4
gene25290,zf-C2H2_4
gene16631,zf-C2H2_4
gene20648,zf-C2H2_4
gene26104,zf-C2H2_4
gene18542,zf-C2H2_4
gene25907,zf-C2H2_4
gene16833,zf-C2H2_4
gene18013,zf-C2H2_4
gene15736,zf-C2H2_4
gene16509,zf-C2H2_4
gene24379,zf-C2H2_4
gene24418,zf-C2H2_4
gene22925,zf-C2H2_4
gene25118,zf-C2H2_4
gene22196,zf-C2H2_4
gene15728,zf-C2H2_4
gene3181,zf-C2H2_4
gene24374,zf-C2H2_4
gene23881,zf-C2H2_4
gene24377,zf-C2H2_4
gene24029,zf-C2H2_4
gene25798,zf-C2H2_4
gene24361,zf-C2H2_4
gene20913,zf-C2H2_4
gene24370,zf-C2H2_4
gene20866,zf-C2H2_4
gene24364,zf-C2H2_4
gene22949,zf-C2H2_4
gene22260,zf-C2H2_4
gene18612,zf-C2H2_4
gene18541,zf-C2H2_4
gene24558,zf-C2H2_4
gene25942,zf-C2H2_4
gene15726,zf-C2H2_4
gene4684,zf-C2H2_4
gene15084,zf-C2H2_4
gene20911,zf-C2H2_4
G11891,zf-C2H2_4
gene25116,zf-C2H2_4
gene24367,zf-C2H2_4
gene24415,zf-C2H2_4
gene3029,zf-C2H2_4
gene24369,zf-C2H2_4
gene20909,zf-C2H2_4
gene25990,zf-C2H2_4
gene15723,zf-C2H2_4
gene15732,zf-C2H2_4
gene24375,zf-C2H2_4
gene23821,zf-C2H2_4
gene25022,zf-C2H2_4
gene26228,zf-C2H2_4
gene25778,zf-C2H2_4
gene15724,zf-C2H2_4
gene24368,zf-C2H2_4
gene4682,zf-C2H2_4
gene15731,zf-C2H2_4
gene22571,zf-C2H2_4
gene24528,zf-C2H2_4
gene22941,zf-C2H2_4
gene20647,zf-C2H2_4
gene8635,zf-C2H2_4
gene20858,zf-C2H2_4
gene15725,zf-C2H2_4
G1617,zf-C2H2_4
gene17851,zf-C2H2_4
G19270,zf-C2H2_4
gene24365,zf-C2H2_4
gene18775,zf-C2H2_4
gene24646,zf-C2H2_4
gene18773,zf-C2H2_4
gene9889,zf-C2H2_4
gene20860,zf-C2H2_4
gene20908,zf-C2H2_4
gene1560,zf-C2H2_4
gene15735,zf-C2H2_4
gene22760,zf-C2H2_4
G30901,zf-C2H2_4
G40873,zf-C2H2_4
gene24026,zf-C2H2_4
ENSSTOG00000033648,zf-C2H2_4
gene20861,zf-C2H2_4
G3459,zf-C2H2_4
gene21777,zf-C2H2_4
gene20646,zf-C2H2_4
gene26309,zf-C2H2_4
gene26287,zf-C2H2_4
gene19573,zf-C2H2_4
gene21420,zf-C2H2_4
gene16890,zf-C2H2_4
G38291,zf-C2H2_4
gene20864,zf-C2H2_4
G32248,zf-C2H2_4
gene19519,zf-C2H2_4
gene22952,zf-C2H2_6
gene25048,zf-C2H2_6
gene21801,zf-C2H2_6
gene26188,zf-C2H2_6
gene22946,zf-C2H2_6
gene25952,zf-C2H2_6
gene25118,zf-C2H2_6
gene18538,zf-C2H2_6
gene18537,zf-C2H2_6
gene24025,zf-C2H2_6
gene24881,zf-C2H2_6
gene17999,zf-C2H2_6
gene16630,zf-C2H2_6
gene24424,zf-C2H2_6
gene18617,zf-C2H2_6
gene23820,zf-C2H2_6
gene17991,zf-C2H2_6
gene24379,zf-C2H2_6
gene22670,zf-C2H2_6
ENSSTOG00000032983,zf-C2H2_6
gene18001,zf-C2H2_6
gene24028,zf-C2H2_6
gene24418,zf-C2H2_6
gene23746,zf-C2H2_6
gene22962,zf-C2H2_6
gene22577,zf-C2H2_6
gene18002,zf-C2H2_6
gene22925,zf-C2H2_6
gene18616,zf-C2H2_6
gene18534,zf-C2H2_6
gene7625,zf-C2H2_6
gene24796,zf-C2H2_6
gene18010,zf-C2H2_6
gene25907,zf-C2H2_6
gene18542,zf-C2H2_6
gene22466,zf-C2H2_6
G11891,zf-C2H2_6
gene24023,zf-C2H2_6
gene15730,zf-C2H2_6
gene18612,zf-C2H2_6
gene16833,zf-C2H2_6
gene17997,zf-C2H2_6
gene24029,zf-C2H2_6
gene24719,zf-C2H2_6
gene18541,zf-C2H2_6
gene25942,zf-C2H2_6
gene18615,zf-C2H2_6
gene18613,zf-C2H2_6
gene24371,zf-C2H2_6
gene15613,zf-C2H2_6
gene24367,zf-C2H2_6
gene22196,zf-C2H2_6
gene17992,zf-C2H2_6
gene17998,zf-C2H2_6
gene15728,zf-C2H2_6
gene15736,zf-C2H2_6
gene16509,zf-C2H2_6
gene3499,zf-C2H2_6
gene18614,zf-C2H2_6
G9075,zf-C2H2_6
gene24377,zf-C2H2_6
gene22953,zf-C2H2_6
gene25990,zf-C2H2_6
gene24370,zf-C2H2_6
gene24361,zf-C2H2_6
gene24422,zf-C2H2_6
gene7384,zf-C2H2_6
gene24558,zf-C2H2_6
gene18007,zf-C2H2_6
gene26104,zf-C2H2_6
gene18000,zf-C2H2_6
gene18013,zf-C2H2_6
gene15733,zf-C2H2_6
gene24374,zf-C2H2_6
gene3181,zf-C2H2_6
gene23881,zf-C2H2_6
gene16631,zf-C2H2_6
gene25116,zf-C2H2_6
gene18003,zf-C2H2_6
gene24364,zf-C2H2_6
gene15726,zf-C2H2_6
gene4682,zf-C2H2_6
gene4684,zf-C2H2_6
gene22941,zf-C2H2_6
gene18775,zf-C2H2_6
gene24369,zf-C2H2_6
gene3029,zf-C2H2_6
gene15724,zf-C2H2_6
gene17352,zf-C2H2_6
gene15084,zf-C2H2_6
G19270,zf-C2H2_6
G30901,zf-C2H2_6
gene1560,zf-C2H2_6
gene26228,zf-C2H2_6
gene23821,zf-C2H2_6
gene22571,zf-C2H2_6
G1617,zf-C2H2_6
gene18773,zf-C2H2_6
gene9889,zf-C2H2_6
gene17328,zf-C2H2_6
gene20866,zf-C2H2_6
gene24375,zf-C2H2_6
gene17851,zf-C2H2_6
gene15732,zf-C2H2_6
gene24416,zf-C2H2_6
gene25798,zf-C2H2_6
gene8635,zf-C2H2_6
gene24368,zf-C2H2_6
gene20913,zf-C2H2_6
gene15725,zf-C2H2_6
gene15727,zf-C2H2_6
gene20648,zf-C2H2_6
gene20909,zf-C2H2_6
gene15735,zf-C2H2_6
gene24365,zf-C2H2_6
gene22944,zf-C2H2_6
gene16897,zf-C2H2_6
gene24528,zf-C2H2_6
gene15731,zf-C2H2_6
gene20911,zf-C2H2_6
gene24646,zf-C2H2_6
gene22760,zf-C2H2_6
gene25778,zf-C2H2_6
gene15723,zf-C2H2_6
gene25290,zf-C2H2_6
gene20647,zf-C2H2_6
gene20860,zf-C2H2_6
gene22260,zf-C2H2_6
G3459,zf-C2H2_6
gene26309,zf-C2H2_6
gene26287,zf-C2H2_6
gene25022,zf-C2H2_6
gene20858,zf-C2H2_6
G40873,zf-C2H2_6
gene21420,zf-C2H2_6
gene19519,zf-C2H2_6
gene20861,zf-C2H2_6
gene20908,zf-C2H2_6
gene20646,zf-C2H2_6
gene20864,zf-C2H2_6
gene24026,zf-C2H2_6
gene24719,zf-C2H2_8
gene25022,zf-C2H2_8
gene16509,zf-C2H2_8
gene22571,zf-C2H2_8
gene24368,zf-C2H2_8
gene21420,zf-C2H2_8
gene20647,zf-C2H2_8
gene25022,zf-C2H2_aberr
ENSSTOG00000033648,zf-C2H2_aberr
gene22952,zf-C2H2_jaz
gene17999,zf-C2H2_jaz
gene24881,zf-C2H2_jaz
gene18538,zf-C2H2_jaz
gene17991,zf-C2H2_jaz
gene26188,zf-C2H2_jaz
ENSSTOG00000032983,zf-C2H2_jaz
gene24028,zf-C2H2_jaz
gene24796,zf-C2H2_jaz
gene15733,zf-C2H2_jaz
gene18614,zf-C2H2_jaz
gene18617,zf-C2H2_jaz
gene21801,zf-C2H2_jaz
gene17992,zf-C2H2_jaz
gene18010,zf-C2H2_jaz
gene7384,zf-C2H2_jaz
gene24424,zf-C2H2_jaz
gene18001,zf-C2H2_jaz
gene18002,zf-C2H2_jaz
gene22962,zf-C2H2_jaz
gene24719,zf-C2H2_jaz
gene20648,zf-C2H2_jaz
gene24379,zf-C2H2_jaz
gene15730,zf-C2H2_jaz
gene24416,zf-C2H2_jaz
gene18615,zf-C2H2_jaz
gene18007,zf-C2H2_jaz
gene24023,zf-C2H2_jaz
gene17328,zf-C2H2_jaz
gene18534,zf-C2H2_jaz
gene16631,zf-C2H2_jaz
gene18537,zf-C2H2_jaz
gene7625,zf-C2H2_jaz
gene22925,zf-C2H2_jaz
gene17352,zf-C2H2_jaz
gene24361,zf-C2H2_jaz
gene15728,zf-C2H2_jaz
gene25048,zf-C2H2_jaz
gene24025,zf-C2H2_jaz
gene24364,zf-C2H2_jaz
gene22196,zf-C2H2_jaz
gene23881,zf-C2H2_jaz
gene25290,zf-C2H2_jaz
G11891,zf-C2H2_jaz
gene25952,zf-C2H2_jaz
gene18003,zf-C2H2_jaz
gene25942,zf-C2H2_jaz
gene24029,zf-C2H2_jaz
gene18541,zf-C2H2_jaz
G9075,zf-C2H2_jaz
G19270,zf-C2H2_jaz
gene17998,zf-C2H2_jaz
gene26104,zf-C2H2_jaz
gene18612,zf-C2H2_jaz
gene24368,zf-C2H2_jaz
gene17997,zf-C2H2_jaz
gene22571,zf-C2H2_jaz
gene16509,zf-C2H2_jaz
gene15726,zf-C2H2_jaz
gene24371,zf-C2H2_jaz
gene18000,zf-C2H2_jaz
gene22946,zf-C2H2_jaz
gene18542,zf-C2H2_jaz
gene18013,zf-C2H2_jaz
gene24415,zf-C2H2_jaz
gene20866,zf-C2H2_jaz
gene15613,zf-C2H2_jaz
gene20908,zf-C2H2_jaz
gene4682,zf-C2H2_jaz
gene24370,zf-C2H2_jaz
gene24558,zf-C2H2_jaz
gene18616,zf-C2H2_jaz
gene15736,zf-C2H2_jaz
gene25990,zf-C2H2_jaz
gene15731,zf-C2H2_jaz
gene24369,zf-C2H2_jaz
gene4684,zf-C2H2_jaz
G1617,zf-C2H2_jaz
gene15732,zf-C2H2_jaz
gene20860,zf-C2H2_jaz
G30901,zf-C2H2_jaz
gene26309,zf-C2H2_jaz
gene26287,zf-C2H2_jaz
gene18613,zf-C2H2_jaz
gene26228,zf-C2H2_jaz
gene24377,zf-C2H2_jaz
gene22941,zf-C2H2_jaz
gene23820,zf-C2H2_jaz
gene24646,zf-C2H2_jaz
gene24374,zf-C2H2_jaz
gene20646,zf-C2H2_jaz
G40873,zf-C2H2_jaz
gene24418,zf-C2H2_jaz
gene20864,zf-C2H2_jaz
gene9889,zf-C2H2_jaz
gene25798,zf-C2H2_jaz
gene15725,zf-C2H2_jaz
G3459,zf-C2H2_jaz
gene1560,zf-C2H2_jaz
gene24365,zf-C2H2_jaz
gene22944,zf-C2H2_jaz
gene15724,zf-C2H2_jaz
gene15084,zf-C2H2_jaz
gene20911,zf-C2H2_jaz
gene15723,zf-C2H2_jaz
gene22760,zf-C2H2_jaz
gene20909,zf-C2H2_jaz
gene16897,zf-C2H2_jaz
gene21420,zf-C2H2_jaz
gene22260,zf-C2H2_jaz
gene3029,zf-C2H2_jaz
gene15730,zf-C2HC_2
gene25290,zf-C2HC_2
gene24023,zf-C2HC_2
gene15728,zf-C2HC_2
gene17998,zf-C2HC_2
gene24415,zf-C2HC_2
gene26228,zf-C2HC_2
gene18538,zf-C2HC_2
gene24029,zf-C2HC_2
gene24416,zf-C2HC_2
gene25942,zf-C2HC_2
G40873,zf-C2HC_2
gene24025,zf-C2HC_2
gene15731,zf-C2HC_2
gene22946,zf-C2HE
gene16509,zf-C2HE
gene24424,zf-C2HE
G11891,zf-C2HE
ENSSTOG00000032983,zf-C2HE
gene18538,zf-C2HE
gene23492,zf-C3HC4
gene25139,zf-C3HC4
gene25915,zf-C3HC4
gene21252,zf-C3HC4
gene12318,zf-C3HC4
gene3980,zf-C3HC4
G3566,zf-C3HC4
gene22469,zf-C3HC4
gene22884,zf-C3HC4
G3394,zf-C3HC4
ENSSTOG00000034215,zf-C3HC4
ENSSTOG00000031195,zf-C3HC4
gene4991,zf-C3HC4
gene15484,zf-C3HC4
G32449,zf-C3HC4
ENSSTOG00000033001,zf-C3HC4
ENSSTOG00000032434,zf-C3HC4
ENSSTOG00000024466,zf-C3HC4
gene23492,zf-C3HC4_2
gene22469,zf-C3HC4_2
gene21252,zf-C3HC4_2
G3566,zf-C3HC4_2
gene12318,zf-C3HC4_2
gene25915,zf-C3HC4_2
gene25139,zf-C3HC4_2
gene4991,zf-C3HC4_2
ENSSTOG00000033001,zf-C3HC4_2
ENSSTOG00000032434,zf-C3HC4_2
ENSSTOG00000031195,zf-C3HC4_2
G32449,zf-C3HC4_2
gene22884,zf-C3HC4_2
ENSSTOG00000034215,zf-C3HC4_2
G3394,zf-C3HC4_2
ENSSTOG00000024466,zf-C3HC4_2
ENSSTOG00000019526,zf-C3HC4_3
ENSSTOG00000034900,zf-C3HC4_3
gene21252,zf-C3HC4_3
gene23492,zf-C3HC4_3
gene4991,zf-C3HC4_3
gene22469,zf-C3HC4_3
gene25915,zf-C3HC4_3
gene25139,zf-C3HC4_3
G3394,zf-C3HC4_3
gene22884,zf-C3HC4_3
G3566,zf-C3HC4_3
gene12318,zf-C3HC4_3
ENSSTOG00000031195,zf-C3HC4_3
G32449,zf-C3HC4_3
gene12318,zf-C3HC4_4
gene23492,zf-C3HC4_4
gene25915,zf-C3HC4_4
gene21252,zf-C3HC4_4
gene25139,zf-C3HC4_4
G3394,zf-C3HC4_4
G32449,zf-C3HC4_4
gene22469,zf-C3HC4_4
ENSSTOG00000034215,zf-C3HC4_4
ENSSTOG00000032434,zf-C3HC4_4
gene3980,zf-C3HC4_4
gene3980,zf-CCCH
gene4991,zf-CCCH
G3443,zf-CCCH
gene3980,zf-CCCH_3
G2283,zf-CCHC
G17804,zf-CCHC
G38451,zf-CCHC
G15748,zf-CCHC
gene15999,zf-CCHC
G9194,zf-CCHC
G35282,zf-CCHC
G36267,zf-CCHC
G15618,zf-CCHC
G35606,zf-CCHC
G28974,zf-CCHC
G18103,zf-CCHC
G8586,zf-CCHC
gene16834,zf-CCHC
G1412,zf-CCHC
ENSSTOG00000024353,zf-CCHC
gene15999,zf-CCHC_3
G18103,zf-CCHC_5
G21484,zf-CCHC_5
G2283,zf-CCHC_5
ENSSTOG00000033648,zf-CGNR
gene21777,zf-Di19
gene7384,zf-Di19
G204,zf-H2C2
G791,zf-H2C2
gene22952,zf-H2C2_2
gene17999,zf-H2C2_2
gene25048,zf-H2C2_2
gene21801,zf-H2C2_2
gene16630,zf-H2C2_2
gene18538,zf-H2C2_2
gene23820,zf-H2C2_2
gene26188,zf-H2C2_2
gene18001,zf-H2C2_2
gene22670,zf-H2C2_2
gene17991,zf-H2C2_2
gene24023,zf-H2C2_2
gene17352,zf-H2C2_2
gene24719,zf-H2C2_2
gene22946,zf-H2C2_2
gene24025,zf-H2C2_2
gene24028,zf-H2C2_2
gene22260,zf-H2C2_2
gene22466,zf-H2C2_2
gene22953,zf-H2C2_2
gene22577,zf-H2C2_2
gene3499,zf-H2C2_2
gene18010,zf-H2C2_2
gene23746,zf-H2C2_2
gene22944,zf-H2C2_2
gene18613,zf-H2C2_2
gene18537,zf-H2C2_2
gene24416,zf-H2C2_2
gene22258,zf-H2C2_2
gene18617,zf-H2C2_2
gene18615,zf-H2C2_2
gene22962,zf-H2C2_2
gene7625,zf-H2C2_2
G9075,zf-H2C2_2
gene17328,zf-H2C2_2
gene17998,zf-H2C2_2
gene24881,zf-H2C2_2
gene17992,zf-H2C2_2
gene15727,zf-H2C2_2
gene16897,zf-H2C2_2
gene24796,zf-H2C2_2
gene24371,zf-H2C2_2
gene18534,zf-H2C2_2
gene18002,zf-H2C2_2
gene20648,zf-H2C2_2
gene25118,zf-H2C2_2
gene20911,zf-H2C2_2
gene15084,zf-H2C2_2
gene17997,zf-H2C2_2
gene25290,zf-H2C2_2
gene24422,zf-H2C2_2
gene25907,zf-H2C2_2
gene18614,zf-H2C2_2
gene24364,zf-H2C2_2
gene20909,zf-H2C2_2
gene20913,zf-H2C2_2
gene22925,zf-H2C2_2
gene7384,zf-H2C2_2
gene15733,zf-H2C2_2
gene20866,zf-H2C2_2
gene18007,zf-H2C2_2
gene24361,zf-H2C2_2
gene18000,zf-H2C2_2
gene15730,zf-H2C2_2
gene18003,zf-H2C2_2
gene25952,zf-H2C2_2
gene24424,zf-H2C2_2
gene22196,zf-H2C2_2
gene24558,zf-H2C2_2
gene24374,zf-H2C2_2
gene16833,zf-H2C2_2
gene23881,zf-H2C2_2
gene18013,zf-H2C2_2
gene18542,zf-H2C2_2
ENSSTOG00000032983,zf-H2C2_2
gene24377,zf-H2C2_2
gene26104,zf-H2C2_2
gene23821,zf-H2C2_2
gene24418,zf-H2C2_2
gene25116,zf-H2C2_2
gene25942,zf-H2C2_2
gene18616,zf-H2C2_2
gene4684,zf-H2C2_2
gene24367,zf-H2C2_2
gene16631,zf-H2C2_2
gene24415,zf-H2C2_2
gene25778,zf-H2C2_2
gene25798,zf-H2C2_2
gene24370,zf-H2C2_2
gene16509,zf-H2C2_2
gene24369,zf-H2C2_2
gene24029,zf-H2C2_2
gene15736,zf-H2C2_2
gene24528,zf-H2C2_2
gene3181,zf-H2C2_2
gene24379,zf-H2C2_2
gene15613,zf-H2C2_2
gene25990,zf-H2C2_2
G11891,zf-H2C2_2
gene18541,zf-H2C2_2
gene20858,zf-H2C2_2
gene24365,zf-H2C2_2
gene15728,zf-H2C2_2
gene24375,zf-H2C2_2
gene3029,zf-H2C2_2
gene24368,zf-H2C2_2
gene18612,zf-H2C2_2
gene26228,zf-H2C2_2
gene4682,zf-H2C2_2
gene22941,zf-H2C2_2
gene17851,zf-H2C2_2
gene22760,zf-H2C2_2
gene8635,zf-H2C2_2
G19270,zf-H2C2_2
G1617,zf-H2C2_2
gene15725,zf-H2C2_2
gene20860,zf-H2C2_2
gene15726,zf-H2C2_2
gene20908,zf-H2C2_2
gene22949,zf-H2C2_2
gene20647,zf-H2C2_2
gene24646,zf-H2C2_2
gene22571,zf-H2C2_2
gene15724,zf-H2C2_2
gene1560,zf-H2C2_2
gene18775,zf-H2C2_2
gene15731,zf-H2C2_2
gene15732,zf-H2C2_2
gene15723,zf-H2C2_2
G30901,zf-H2C2_2
G40873,zf-H2C2_2
gene20861,zf-H2C2_2
gene19573,zf-H2C2_2
gene18773,zf-H2C2_2
gene20864,zf-H2C2_2
gene9889,zf-H2C2_2
gene20646,zf-H2C2_2
gene15735,zf-H2C2_2
G3459,zf-H2C2_2
gene25022,zf-H2C2_2
gene16890,zf-H2C2_2
gene24026,zf-H2C2_2
gene21420,zf-H2C2_2
G32248,zf-H2C2_2
gene26287,zf-H2C2_2
gene26309,zf-H2C2_2
ENSSTOG00000033648,zf-H2C2_2
G38291,zf-H2C2_2
gene21777,zf-H2C2_2
G11890,zf-H2C2_2
gene25077,zf-H2C2_2
gene24371,zf-H2C2_5
gene23881,zf-H2C2_5
gene18538,zf-H2C2_5
gene22670,zf-H2C2_5
ENSSTOG00000032983,zf-H2C2_5
gene24719,zf-H2C2_5
G204,zf-H3C2
gene6211,zf-HC5HC2H
gene13170,zf-HC5HC2H
gene6211,zf-HC5HC2H_2
gene13170,zf-HC5HC2H_2
G40566,zf-LYAR
gene24364,zf-LYAR
gene24361,zf-LYAR
gene24424,zf-LYAR
gene16509,zf-LYAR
gene15726,zf-LYAR
gene18541,zf-LYAR
gene18775,zf-LYAR
gene15731,zf-LYAR
gene15725,zf-LYAR
G11891,zf-met
gene20648,zf-met
gene24424,zf-met
gene18538,zf-met
gene25942,zf-met
gene18537,zf-met
gene20646,zf-met
gene26188,zf-met
gene15732,zf-met
gene7384,zf-met
gene23881,zf-met
gene26309,zf-met
gene26287,zf-met
gene24881,zf-met
G40873,zf-met
gene18612,zf-met
gene22571,zf-met
gene4682,zf-met
gene15613,zf-met
gene25990,zf-met
gene24025,zf-met
gene18541,zf-met
gene24796,zf-met
gene18534,zf-met
gene22952,zf-met
gene20647,zf-met
gene18775,zf-met
gene26228,zf-met
gene20913,zf-met
gene25915,zf-Nse
gene23795,zf-primase
gene23396,zf-RanBP
ENSSTOG00000025301,zf-RanBP
ENSSTOG00000024205,zf-RanBP
ENSSTOG00000020479,zf-RanBP
gene22346,zf-RanBP
ENSSTOG00000024466,zf-rbx1
G3566,zf-rbx1
gene22469,zf-rbx1
ENSSTOG00000031195,zf-rbx1
gene23492,zf-rbx1
gene3980,zf-rbx1
gene12318,zf-rbx1
gene8675,zf-RING-like
gene23492,zf-RING_10
gene4991,zf-RING_10
gene25139,zf-RING_10
gene25915,zf-RING_10
gene21252,zf-RING_10
ENSSTOG00000031195,zf-RING_11
G3566,zf-RING_11
ENSSTOG00000024466,zf-RING_11
gene3980,zf-RING_11
G3566,zf-RING_2
ENSSTOG00000031195,zf-RING_2
gene22469,zf-RING_2
gene23492,zf-RING_2
gene25915,zf-RING_2
gene21252,zf-RING_2
gene25139,zf-RING_2
ENSSTOG00000024466,zf-RING_2
gene15484,zf-RING_2
gene12318,zf-RING_2
G32449,zf-RING_2
gene3980,zf-RING_2
G3394,zf-RING_2
gene4991,zf-RING_2
gene22884,zf-RING_2
ENSSTOG00000019526,zf-RING_2
gene22469,zf-RING_4
G32449,zf-RING_5
gene15484,zf-RING_5
gene22469,zf-RING_5
gene23492,zf-RING_5
G3566,zf-RING_5
gene21252,zf-RING_5
gene22235,zf-RING_5
gene3980,zf-RING_5
gene25139,zf-RING_5
ENSSTOG00000031195,zf-RING_5
gene12318,zf-RING_5
gene4991,zf-RING_5
gene25915,zf-RING_5
G3394,zf-RING_5
ENSSTOG00000032434,zf-RING_5
gene23492,zf-RING_6
gene21252,zf-RING_6
gene25139,zf-RING_6
gene25915,zf-RING_6
gene25139,zf-RING_UBOX
gene25915,zf-RING_UBOX
gene23492,zf-RING_UBOX
gene12318,zf-RING_UBOX
G32449,zf-RING_UBOX
gene15484,zf-RING_UBOX
gene21252,zf-RING_UBOX
gene22469,zf-RING_UBOX
G3394,zf-RING_UBOX
ENSSTOG00000031195,zf-RING_UBOX
gene3980,zf-RING_UBOX
ENSSTOG00000032434,zf-RING_UBOX
ENSSTOG00000034215,zf-RING_UBOX
gene4991,zf-RING_UBOX
G3566,zf-RING_UBOX
gene22884,zf-RING_UBOX
ENSSTOG00000022853,zf-RNPHF
gene4398,zf-RRN7
G2172,zf-Tim10_DDP
G18446,zf-Tim10_DDP
ENSSTOG00000030745,zf-Tim10_DDP
ENSSTOG00000032790,zf-TRAF
gene15730,zf-trcl
gene15728,zf-trcl
gene22952,zf-trcl
gene25952,zf-trcl
gene3499,zf-trcl
gene16833,zf-trcl
gene18013,zf-trcl
gene24028,zf-trcl
gene18617,zf-trcl
gene26188,zf-trcl
gene15726,zf-trcl
gene16631,zf-trcl
gene15725,zf-trcl
gene25907,zf-trcl
gene18002,zf-trcl
gene25778,zf-trcl
gene22949,zf-trcl
gene24029,zf-trcl
gene23820,zf-trcl
gene23746,zf-trcl
G9075,zf-trcl
gene25290,zf-trcl
gene24416,zf-trcl
gene15724,zf-trcl
gene15731,zf-trcl
gene24025,zf-trcl
gene16630,zf-trcl
gene18542,zf-trcl
gene15727,zf-trcl
gene24528,zf-trcl
gene17352,zf-trcl
gene24881,zf-trcl
gene26104,zf-trcl
gene17997,zf-trcl
gene4684,zf-trcl
gene18003,zf-trcl
gene22670,zf-trcl
gene22925,zf-trcl
gene18534,zf-trcl
ENSSTOG00000032983,zf-trcl
gene15723,zf-trcl
gene22577,zf-trcl
gene18775,zf-trcl
gene20647,zf-trcl
gene25942,zf-trcl
gene16509,zf-trcl
gene24418,zf-trcl
gene18613,zf-trcl
gene18612,zf-trcl
gene24796,zf-trcl
G19270,zf-trcl
gene18773,zf-trcl
gene18616,zf-trcl
gene24415,zf-trcl
gene18541,zf-trcl
G30901,zf-trcl
gene17851,zf-trcl
gene25118,zf-trcl
gene26228,zf-trcl
gene22941,zf-trcl
gene25990,zf-trcl
gene1560,zf-trcl
gene7625,zf-trcl
gene18010,zf-trcl
gene15084,zf-trcl
gene15732,zf-trcl
gene20866,zf-trcl
gene17991,zf-trcl
gene16890,zf-trcl
gene25077,zf-trcl
gene18615,zf-trcl
gene20858,zf-trcl
gene15736,zf-trcl
gene24528,zf-UBR
gene25915,zf-UBR
gene22469,zf-UDP
G11891,Zf_RING
gene24424,Zf_RING
gene25990,Zf_RING
gene16631,Zf_RING
gene25942,Zf_RING
gene23881,Zf_RING
gene23881,zinc-ribbons_6
gene22760,zinc-ribbons_6
G27719,zinc-ribbons_6
gene22952,zinc_ribbon_15
gene18001,zinc_ribbon_15
gene22946,zinc_ribbon_15
gene26188,zinc_ribbon_15
gene7625,zinc_ribbon_15
gene17997,zinc_ribbon_15
gene24028,zinc_ribbon_15
gene24424,zinc_ribbon_15
gene21801,zinc_ribbon_15
gene24369,zinc_ribbon_15
ENSSTOG00000032983,zinc_ribbon_15
gene17992,zinc_ribbon_15
gene18537,zinc_ribbon_15
gene18002,zinc_ribbon_15
gene24418,zinc_ribbon_15
gene25048,zinc_ribbon_15
gene16833,zinc_ribbon_15
gene18010,zinc_ribbon_15
gene18542,zinc_ribbon_15
gene16509,zinc_ribbon_15
gene24881,zinc_ribbon_15
gene17999,zinc_ribbon_15
gene18538,zinc_ribbon_15
gene17991,zinc_ribbon_15
gene24025,zinc_ribbon_15
gene24422,zinc_ribbon_15
gene15728,zinc_ribbon_15
gene18000,zinc_ribbon_15
gene23820,zinc_ribbon_15
gene24379,zinc_ribbon_15
gene26104,zinc_ribbon_15
gene22196,zinc_ribbon_15
