unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
Cpm,5.0406879692270775e-12,1.167140492961304e-10,1.3643616113022528e-23,0.44863210595575853,NA,9.231617646771617e-6,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene11757,reference,443,9,3839,0,1.3643616113022528e-23,0,1,1,rna20436,0
Cpsf6,9.933690679450616e-9,0.6309735830133109,0.010030263135887868,0.5393785129499634,0.1281765616021132,0.6412171003671482,insig,Cold_low_EL,insig,gene11758,reference,618,11,6761,0,9.933690679450616e-9,0,1,1,rna20437,0
Atp11a,5.72112667824492e-4,3.51196966667607e-5,0.005182477430965017,0.128037004448989,0.24503646804076115,0.9108981708390003,IBA_high,Cold_low_EM,insig,gene1177,reference,1660,33,7578,0,3.51196966667607e-5,0,1,1,rna2229,0
Ptprb,5.3572257985360086e-5,0.02745402063201794,0.006049882224760223,0.07612276489678073,0.27854153724516384,0.02455992388584229,insig,Unassigned,insig,gene11775,reference,1998,32,6730,0,5.3572257985360086e-5,0,1,1,rna20465,0
Etv1,4.142853617475513e-4,0.05483988060527645,7.488572414788655e-4,0.6195523514185063,0.07537019916382647,0.0034258019991490643,insig,IBA_low,Unassigned,gene11779,reference,476,14,4448,0,4.142853617475513e-4,0,1,1,rna20468,0
Dgkb,1.3299266910990265e-6,0.004559332731337151,0.38211475110556775,0.09453286277856213,NA,NA,insig,IBA_low,insig,gene11780,reference,803,26,5202,0,1.3299266910990265e-6,0,1,1,rna20475,0
Ankmy2,2.0869327378685033e-5,0.43176236473442503,0.850615682617869,7.240540918961253e-5,0.02302369599200737,0.13837879621506533,insig,Unassigned,insig,gene11791,reference,441,10,2540,0,2.0869327378685033e-5,0,1,1,rna20482,0
Ahr,1.4441508266456128e-15,5.964510833858548e-13,1.078747629610798e-5,0.5478551270826065,2.1010541514983195e-12,0.16799609502201496,Cold_low_EM,Cold_low_EM,Cold_low_EH,gene11798,reference,848,11,5678,0,1.4441508266456128e-15,0,1,1,rna20493,0
Twistnb,7.96127606646788e-45,2.0369500747651797e-26,4.587034303685894e-33,0.042260547927467924,2.51917237824355e-6,0.004783001730774659,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene11806,reference,338,4,2621,0,7.96127606646788e-45,0,1,1,rna20527,0
ATL2_containing,6.321357298132246e-7,5.436815946367451e-10,0.008252992266350005,0.5468095528619686,2.3036937013590076e-4,0.14280421744269867,Cold_low_EM,Winter_low,insig,gene11809,human_blastn,341,3,2129,0,5.436815946367451e-10,1,1,1,rna20530,0
LOC110598614,2.4148277603655484e-22,2.2651877622394062e-11,2.4835445194354837e-43,1.1835772265940966e-38,2.5974517863688428e-11,4.095568320387179e-5,Winter_low,Winter_low,Winter_low,gene1181,reference,139,3,11414,0,2.4835445194354837e-43,0,1,1,rna2237,0
Itgb8,4.18526170280404e-10,0.14447832839068847,1.4958525136803453e-7,0.9498358175595497,NA,0.18948177184035603,insig,Cold_low_EM,Cold_low_EM,gene11813,reference,892,14,8740,0,4.18526170280404e-10,0,1,1,rna20535,0
Sp4,2.7711150820298785e-11,0.3751072078846605,0.008931689748488762,0.6052212389759754,NA,0.9919914904335088,insig,Cold_low_EM,insig,gene11817,reference,783,6,5774,0,2.7711150820298785e-11,0,1,1,rna20540,0
Rapgef5,6.3569538838298975e-9,0.15719794220936437,3.706949774978839e-11,0.014896899899698422,0.5303831505758789,0.1237998239489812,insig,Cold_low_EM,Cold_low_EM,gene11820,reference,746,24,6274,0,3.706949774978839e-11,0,1,1,rna20545,0
Pgk1,3.829771836375477e-5,0.029234916926259385,0.0011164628090893085,0.1006224790209214,0.10198901958800544,0.242116684726467,insig,Winter_high,insig,gene11824,reference,417,11,1828,0,3.829771836375477e-5,0,1,1,rna20548,0
Ing1,1.7392290386200612e-4,7.606808943166307e-4,0.0033035084903723245,7.731943515132659e-10,0.005177846705377462,0.004296608736394548,Cold_low_EM,Cold_low_EM,insig,gene1184,reference,185,2,2180,0,1.7392290386200612e-4,0,1,1,rna2243,0
Naxd,3.586024391090624e-4,0.599874227299682,5.742829945935456e-7,0.4358499517332785,0.08160480289353922,4.139983112535077e-5,insig,Cold_high_EH,Winter_high,gene1186,reference,346,10,1947,0,5.742829945935456e-7,0,1,1,rna2251,0
Col4a2,1.3604981707818993e-14,0.013535753711796954,1.5724139948138433e-4,2.2581229533553884e-11,0.3415992030442691,0.8317947959653036,insig,IBA_low,Unassigned,gene1189,reference,1712,48,6104,0,1.3604981707818993e-14,0,1,1,rna2256,0
Tceal7,9.003352083557948e-7,3.8338123966649866e-8,4.993513200998769e-4,0.05385642299055441,NA,NA,Cold_high_EH,Unassigned,Cold_high_EH,gene11890,reference,100,3,858,0,3.8338123966649866e-8,0,1,1,rna20630,0
Bex4,6.108550465923007e-14,0.0022310671750590295,0.001847325719517211,0.20270146580494455,NA,0.4682999900263308,insig,Winter_low,insig,gene11894,reference,120,3,1282,0,6.108550465923007e-14,0,1,1,rna20634,0
Col4a1,6.453856892570294e-4,0.1261299302651632,0.004943471643286121,0.001754803601260493,0.8450789195179222,0.18496146793809132,insig,Unassigned,insig,gene1190,reference,1804,53,6159,0,6.453856892570294e-4,0,1,1,rna2257,0
Stk38l,5.616045924295014e-22,0.16745352704804248,0.2392464776614538,0.5171822246994543,0.13938807267619616,0.3027868424486569,insig,Cold_low_EM,insig,gene11905,reference,464,14,5195,0,5.616045924295014e-22,0,1,1,rna20645,0
Tm7sf3,4.8235509099999103e-4,0.0026318004250147995,1.5631370864965918e-5,0.3713963068762659,0.4645668226313287,0.18817302242484166,insig,IBA_high,Unassigned,gene11907,reference,570,12,2300,0,1.5631370864965918e-5,0,1,1,rna20649,0
Fgfr1op2,4.804289154789009e-12,0.014014216399735189,1.792447442022559e-6,7.264717413199022e-4,1.3915715014490279e-14,2.4280204175725187e-5,insig,Cold_low_EM,Cold_low_EL,gene11908,reference,220,7,2829,0,4.804289154789009e-12,0,1,1,rna20651,0
Irs2,1.9560295991940526e-4,0.0031882478718017596,0.7350519882872968,1.028556206049076e-9,0.6703843449150129,0.04170279605219378,insig,Unassigned,insig,gene1191,reference,1090,2,5752,0,1.9560295991940526e-4,0,1,1,rna2258,0
Itpr2,3.248879300561168e-4,7.820177138526765e-4,0.0510846348855323,0.1198342709744802,0.20635895598015022,0.02231863480542587,Cold_high_EH,IBA_low,insig,gene11912,reference,2701,57,11043,0,3.248879300561168e-4,0,1,1,rna20657,0
Myo16,1.1549490873083488e-7,0.09675929130717591,0.025035268611378614,NA,NA,NA,insig,IBA_high,insig,gene1193,reference,1746,34,6335,0,1.1549490873083488e-7,0,1,0,rna2260,0
Golt1b,2.0753917556469223e-4,0.013345233239497531,0.0435053249671954,0.007597372177228893,NA,0.0011114396815931193,insig,Cold_low_EM,insig,gene11944,reference,127,4,1464,0,2.0753917556469223e-4,0,1,1,rna20714,0
Slco1a2,1.0173318977970233e-4,3.3352089529707033e-6,1.1773660789500361e-4,NA,0.3507904979632415,0.06625608492392993,Cold_high_EH,IBA_low,Unassigned,gene11950,reference,670,16,3261,0,3.3352089529707033e-6,0,1,1,rna20719,0
Plekha5,5.9676468011722704e-9,0.08882122100186828,0.07135784880021274,4.001665665609508e-6,0.1579845759718419,2.4478779077603264e-10,insig,IBA_low,insig,gene11961,reference,1227,31,5023,0,5.9676468011722704e-9,0,1,1,rna20728,0
Lig4,1.1037524004521701e-38,1.631476056375742e-55,5.053847198337788e-56,3.037302002035951e-20,1.3604106827759124e-12,4.052843440335528e-25,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene1197,reference,911,2,3088,0,5.053847198337788e-56,0,1,1,rna2265,0
Sv2c,7.164727869666012e-6,0.006317920551514367,0.8411739183451135,NA,NA,NA,insig,Winter_low,insig,gene11976,reference,727,13,2794,0,7.164727869666012e-6,0,1,0,rna20742,0
Fam155a,4.042673245946315e-5,0.007145297763236244,0.003042108043736543,0.0030090656415306468,NA,NA,insig,Unassigned,insig,gene1198,reference,453,3,3849,0,4.042673245946315e-5,0,1,1,rna2266,0
Hmgcr,2.7521052871047256e-6,0.00474397177218226,6.833237141778715e-11,0.015360830397889193,1.7238707484827054e-28,0.006267991225465635,insig,Winter_low,Winter_low,gene11982,reference,888,20,4818,0,6.833237141778715e-11,0,1,1,rna20756,0
Nsa2,5.269693140036436e-7,0.0018984122571146672,3.320463880053748e-5,0.6685999090603962,0.3860799083727125,0.06533686393078515,insig,Winter_high,Winter_high,gene11989,reference,170,4,631,0,5.269693140036436e-7,0,1,1,rna20764,0
Arglu1,5.748201440506512e-10,0.1124070566818569,2.1801861910925746e-4,0.0013218705062444907,2.648004540224183e-4,0.28665142583759473,insig,IBA_low,Winter_low,gene1199,reference,273,4,1788,0,5.748201440506512e-10,0,1,1,rna2269,0
Hexb,7.193071992936717e-14,1.3976538712800808e-5,9.911823109174639e-9,0.2417473438464843,0.008815613229595237,0.7496402276035455,IBA_high,IBA_high,IBA_high,gene11991,reference,544,15,1816,0,7.193071992936717e-14,0,1,1,rna20769,0
Utp15,4.028005241980886e-8,1.6712119103136945e-5,0.009299574294661522,0.00359389414386222,1.2449773836047023e-4,0.5401559281072899,IBA_high,Cold_low_EL,insig,gene11996,reference,517,13,2589,0,4.028005241980886e-8,0,1,1,rna20777,0
Btf3,1.427588572285773e-11,1.7647727212719078e-10,0.04481421155779458,0.0308195409950852,0.02440211058240129,0.002792291893661387,Cold_high_EM,Winter_high,insig,gene11998,reference,170,6,1467,0,1.427588572285773e-11,0,1,1,rna20780,0
Tnpo1,2.1154214069896573e-21,0.2905818372261514,0.012542004712854495,9.802131382312541e-5,1.5624701962394666e-4,0.10299368773890828,insig,Cold_low_EL,insig,gene12004,reference,869,24,8392,0,2.1154214069896573e-21,0,1,1,rna20786,0
Znf366,6.263877898651545e-10,3.89809730777419e-25,3.4480369522811697e-20,4.670820377559453e-6,NA,3.037160546577102e-4,IBA_high,IBA_high,Cold_low_EM,gene12006,reference,746,5,5856,0,3.89809730777419e-25,0,1,1,rna20788,0
Map1b,9.31366258833949e-5,1.4267316684349216e-10,0.0878127380174621,0.044289678922885205,NA,0.019962230195335193,Unassigned,Cold_high_EM,insig,gene12010,reference,2469,7,12010,0,1.4267316684349216e-10,0,1,1,rna20793,0
Cartpt,5.236974521512697e-14,0.23206041049957152,0.45184159369977356,NA,NA,NA,insig,Winter_low,insig,gene12012,reference,116,3,913,0,5.236974521512697e-14,0,1,0,rna20795,0
Bdp1,1.053104736775625e-5,0.09563028400011735,0.009684222624735245,0.5316767211807564,0.18415534423267155,0.09960896735106341,insig,Cold_low_EM,insig,gene12014,reference,2574,40,10785,0,1.053104736775625e-5,0,1,1,rna20804,0
Zbed3,2.42941364827869e-6,0.11397790627284311,2.516808326457399e-10,0.17141561396341412,0.25199613027514717,0.11699633993778057,insig,IBA_low,Winter_low,gene12020,reference,239,3,4639,0,2.516808326457399e-10,0,1,1,rna20816,0
Pde8b,3.143681765567784e-4,0.1271362182833429,0.005640150320448624,0.008334393906113105,1.9352003519454646e-5,NA,insig,Winter_low,insig,gene12022,reference,885,22,4396,0,3.143681765567784e-4,0,1,1,rna20821,0
Tbca,1.7029749924022465e-13,2.5293638869625713e-5,7.140094344025062e-5,0.9823155830719638,0.15876267933611177,0.0047146043850619605,Cold_high_EH,Winter_high,Cold_high_EL,gene12025,reference,144,4,677,0,1.7029749924022465e-13,0,1,1,rna20827,0
Lhfpl2,8.165869142752146e-6,2.887299914323711e-6,7.341089967884438e-5,0.0017749846420885439,0.5700750200454299,NA,Unassigned,Cold_low_EL,Cold_low_EM,gene12030,reference,228,4,4782,0,2.887299914323711e-6,0,1,1,rna20835,0
Arsb,2.2989188239718236e-5,9.240089590073007e-6,9.460804372772271e-5,0.9222069614974839,0.4452489789286423,0.399737219192886,IBA_low,IBA_low,IBA_low,gene12031,reference,531,8,5549,0,9.240089590073007e-6,0,1,1,rna20836,0
Jmy,2.3173959972968698e-21,1.2501987328806533e-11,1.3926199996752722e-5,0.34228354380438475,0.8860490898587055,0.9445825562487942,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene12039,reference,990,11,8289,0,2.3173959972968698e-21,0,1,1,rna20844,0
Serinc5,2.9091431660897448e-9,7.3010016578455925e-22,2.8672146612070288e-12,0.754563489160476,2.2266039665168972e-4,0.014800069308159134,IBA_high,Cold_low_EL,Cold_low_EM,gene12048,reference,461,12,6180,0,7.3010016578455925e-22,0,1,1,rna20859,0
Usp14,1.9250537468723636e-4,0.37277981961076695,0.005978032120707478,0.05753510615276226,0.12081586926200434,0.7525913905357131,insig,IBA_high,insig,gene12063,reference,494,16,2281,0,1.9250537468723636e-4,0,1,1,rna20879,0
Rock1,1.2391862366631213e-5,0.01770451189314574,0.05650708731433689,0.11198160548026842,0.001562723069400163,0.4118664316218236,insig,IBA_high,insig,gene12065,reference,1354,33,6547,0,1.2391862366631213e-5,0,1,1,rna20880,0
Greb1l,2.2816874036607266e-6,0.00258598923354165,6.925437373142176e-4,0.042715933644809786,0.047087608002326364,0.06630977288957648,insig,Cold_low_EL,Cold_low_EH,gene12068,reference,1965,33,7792,0,2.2816874036607266e-6,0,1,1,rna20883,0
Esco1,1.917165640885492e-32,3.5818399119074555e-19,6.441595175927176e-12,0.004344109582319999,1.1807819384504778e-9,4.2059879331150584e-4,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene12069,reference,833,13,4782,0,1.917165640885492e-32,0,1,1,rna20890,0
Abhd3,1.4635463627198066e-10,0.11794536559564366,0.005670191211379458,0.635412847665693,0.16766822052461752,0.7461488928276173,insig,Winter_low,insig,gene12071,reference,346,8,1232,0,1.4635463627198066e-10,0,1,1,rna20896,0
METTL21EP_like,7.014385244708889e-5,0.01640599077183371,0.014639417123452871,0.13507505995689845,6.567522541622429e-4,NA,insig,Unassigned,insig,gene1208,human_blastn,262,5,1606,0,7.014385244708889e-5,1,1,1,rna2283,0
Riok3,3.9332435919969306e-5,7.095525359092877e-5,0.8851138145337494,0.7007682740404311,0.0013143438484963423,0.04749879833815531,Winter_high,Winter_high,insig,gene12080,reference,519,13,3367,0,3.9332435919969306e-5,0,1,1,rna20907,0
Npc1,2.820211398426293e-6,5.050449463969094e-10,2.6062362133341775e-6,0.10105527479223403,7.572101199971154e-7,0.7937489043874061,IBA_high,IBA_high,IBA_high,gene12082,reference,1286,25,4751,0,5.050449463969094e-10,0,1,1,rna20909,0
Ttc39c,4.982283533031295e-6,6.395310779023189e-6,0.14988498476534204,7.707999348785132e-6,0.0334144711401923,NA,Winter_high,Winter_high,insig,gene12085,reference,489,13,1843,0,4.982283533031295e-6,0,1,1,rna20912,0
Osbpl1a,1.1231954836691829e-9,0.03886183189514016,4.141112389472302e-8,3.84138311245397e-5,1.9858070885114835e-12,0.06117190221026042,insig,IBA_low,IBA_low,gene12087,reference,954,29,4033,0,1.1231954836691829e-9,0,1,1,rna20920,0
Impact,7.076946278616659e-4,9.997026908429708e-4,6.974526053424346e-4,0.005171327665670032,0.024298696330650574,1.134270313063247e-7,Cold_high_EH,Unassigned,Unassigned,gene12088,reference,348,12,3689,0,6.974526053424346e-4,0,1,1,rna20930,0
Znf521,1.4585134330728926e-4,0.3169007814324926,0.12890464429454554,5.32367281581754e-5,NA,0.005998130674025623,insig,IBA_low,insig,gene12091,reference,1311,7,4824,0,1.4585134330728926e-4,0,1,1,rna20934,0
NPAT,1.5058326999476755e-8,4.321846652347049e-4,3.19787109122502e-5,0.009982767775725213,0.36292823000744673,0.6099344392287263,IBA_high,IBA_high,Cold_low_EH,gene12110,human_blastn,1432,18,5981,0,1.5058326999476755e-8,0,1,1,rna20958,0
Acat1,1.6560428894641746e-7,4.437827188300949e-6,1.1323749875510995e-5,7.617167313992722e-7,0.03201821567766322,0.22958981331869857,IBA_low,IBA_low,IBA_low,gene12111,reference,427,12,1577,0,1.6560428894641746e-7,0,1,1,rna20960,0
Aasdhppt,2.9107680206907263e-6,0.15981705758268172,9.903180681189122e-4,0.3510466944554364,0.20805305395738263,2.6165893664460124e-4,insig,IBA_high,Winter_high,gene12120,reference,309,6,2830,0,2.9107680206907263e-6,0,1,1,rna20974,0
Msantd4,1.3493160375789461e-14,2.2208766439023347e-7,2.142987222835853e-11,1.0510599081620938e-10,3.058315458937135e-10,4.6961403163560015e-4,Cold_low_EM,Cold_low_EM,Cold_low_EL,gene12123,reference,345,3,2897,0,1.3493160375789461e-14,0,1,1,rna20976,0
Dync2h1,1.5811146564950153e-9,1.3942881615517202e-4,0.07220627320478364,0.006558081948534785,0.002432004334576695,2.1332946214643546e-4,Unassigned,Winter_low,insig,gene12132,reference,4312,90,13163,0,1.5811146564950153e-9,0,1,1,rna20996,0
Dcun1d5,1.1196905443858205e-11,0.08841921834686173,0.021811666447695298,0.1401435097312182,0.2590104815628156,0.157933763259135,insig,Winter_high,insig,gene12133,reference,237,8,1311,0,1.1196905443858205e-11,0,1,1,rna20997,0
Tpp2,2.0647803047963477e-7,0.01321593454745204,0.26571119438642893,0.24243153708979057,0.01471660563448403,0.008848388888086934,insig,IBA_high,insig,gene1215,reference,1262,30,4756,0,2.0647803047963477e-7,0,1,1,rna2299,0
Birc2,6.320409941016303e-9,0.006442437473096453,7.581116087203186e-4,0.09087309254123853,1.6271223350468904e-11,4.023897308128737e-5,insig,Cold_low_EL,Cold_low_EL,gene12150,reference,596,9,5611,0,6.320409941016303e-9,0,1,1,rna21014,0
Birc3,5.350305462221026e-18,2.882416722604021e-14,1.6233611351870943e-17,1.2197559203358189e-4,8.513871570499948e-8,3.352079847767973e-4,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene12151,reference,652,8,4520,0,5.350305462221026e-18,0,1,1,rna21017,0
Yap1,4.64931609917844e-6,NA,0.0020127606252207902,0.4639093767695553,0.5835674555576266,4.585302582684285e-5,filtered,IBA_high,insig,gene12152,reference,332,8,1468,0,4.64931609917844e-6,0,1,1,rna21025,0
Pgr,1.2785929288222578e-6,NA,NA,0.0131655132748381,NA,5.218469268582881e-4,filtered,Unassigned,filtered,gene12159,reference,932,8,4272,0,1.2785929288222578e-6,0,1,1,rna21032,0
Gfod1,2.3957326315087125e-12,4.2562098251209266e-4,0.8816755009552198,0.6795848745088416,1.546664239889185e-8,0.48799156303823354,Cold_low_EM,IBA_high,insig,gene12164,reference,390,2,7482,0,2.3957326315087125e-12,0,1,1,rna21035,0
Sirt5,6.48841447600012e-4,0.0089367388790861,0.0017941687719787431,0.16800340392787624,0.06624438391052762,0.40504832382425393,insig,IBA_low,insig,gene12166,reference,310,9,1816,0,6.48841447600012e-4,0,1,1,rna21044,0
Dtnbp1,2.0561268959666373e-6,8.939765268781081e-11,0.0020150732011810202,9.487073863882949e-4,0.02126140653841839,0.18909279069633392,Winter_low,Winter_low,insig,gene12175,reference,273,9,1133,0,8.939765268781081e-11,0,1,1,rna21058,0
Mylip,3.75169366047678e-20,7.100423830817562e-27,3.2164246574236755e-6,3.464428667015857e-14,1.3415113094947887e-10,6.786233671495779e-8,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene12176,reference,436,7,3017,0,7.100423830817562e-27,0,1,1,rna21059,0
Atxn1,1.4281231077733428e-11,0.19796359065718364,0.3232827332589094,0.05786150335924256,0.0023136735590227712,0.01607238782588265,insig,Cold_low_EL,insig,gene12179,reference,792,2,9827,0,1.4281231077733428e-11,0,1,1,rna21062,0
Rbm24,1.8419945385262359e-10,0.007636770886611176,NA,NA,NA,NA,insig,Cold_low_EL,filtered,gene12183,reference,236,4,3115,0,1.8419945385262359e-10,0,1,0,rna21067,0
Fam8a1,5.427721610073437e-4,0.007817837770654602,0.8075205513165963,0.22797859290837197,0.07157666549488971,0.31398105460597,insig,Cold_low_EL,insig,gene12185,reference,163,4,2791,0,5.427721610073437e-4,0,1,1,rna21069,0
Nup153,1.1415113055399929e-12,3.001452822533461e-11,0.0010486012559613475,0.12640916629631227,0.12541468597798502,0.7477626791865555,IBA_high,IBA_high,insig,gene12186,reference,1412,22,5423,0,1.1415113055399929e-12,0,1,1,rna21070,0
Nalcn,5.6360553450165275e-18,0.006218164447277058,0.1470082924220322,0.10846078762409957,NA,0.09593139850460035,insig,Winter_low,insig,gene1219,reference,1738,43,6921,0,5.6360553450165275e-18,0,1,1,rna2305,0
Dek,2.403858546424412e-5,0.1342867333640994,0.053298427950385766,0.07845941039998053,0.44023390039010885,0.07441950738961353,insig,Unassigned,insig,gene12192,reference,382,10,2832,0,2.403858546424412e-5,0,1,1,rna21085,0
Arl6ip6,2.658343308757784e-8,0.3103605030384567,0.08508814405843539,0.02477587518391834,0.04687079180079607,0.0870810346777678,insig,Winter_low,insig,gene122,reference,227,4,1698,0,2.658343308757784e-8,0,1,1,rna262,0
Pcdh9,2.7365927099296686e-22,1.1749568219003192e-22,0.0038157768244581215,NA,NA,NA,IBA_low,Unassigned,insig,gene12208,reference,1120,4,4346,0,1.1749568219003192e-22,0,1,0,rna21100,0
Ggact,1.3391817733380353e-4,NA,0.25342034947894737,0.8490565272266122,0.3449769336010941,0.9746239453021693,filtered,IBA_low,insig,gene1221,reference,152,4,2527,0,1.3391817733380353e-4,0,1,1,rna2309,0
Tab3,5.924124650369037e-7,0.6875342715676341,0.8007294557361426,0.03870369802893045,0.21543182211946252,0.003856956861172187,insig,IBA_high,insig,gene12238,reference,717,10,6480,0,5.924124650369037e-7,0,1,1,rna21122,0
Dmd,3.2473613667691495e-30,1.5568870166736226e-7,0.001822778001061046,0.4162100058854752,0.4842439299380654,0.8571893752892616,Cold_low_EM,Cold_low_EL,insig,gene12240,reference,1255,34,6994,0,3.2473613667691495e-30,0,1,1,rna21129,0
Fat1,3.825450014008525e-5,6.466443032485215e-4,0.0013277007073168468,0.11289849153478629,0.8514363203011536,0.4847765420859265,Unassigned,Winter_low,insig,gene12248,reference,4642,30,15119,0,3.825450014008525e-5,0,1,1,rna21153,0
Sorbs2,9.105435216995099e-4,0.9013203505941483,0.013477322210605306,0.16322509466872961,2.56564305739631e-5,0.35243394395878525,insig,Unassigned,insig,gene12255,reference,1669,29,8059,0,9.105435216995099e-4,0,1,1,rna21167,0
